lambda_nm,neff
760.0,1.935779085024835
762.5,1.9350865305861704
765.0,1.9343948031043594
767.5,1.933703794138392
770.0,1.9330136210009643
772.5,1.9323240541310698
775.0,1.9316353318373658
777.5,1.9309472245761694
780.0,1.9302598550946657
782.5,1.9295731064753163
785.0,1.928887101350068
787.5,1.9282016102240307
790.0,1.9275167527789738
792.5,1.9268325332371343
795.0,1.9261488374535467
797.5,1.9254657910481268
