lambda_nm,neff
760.0,1.9407747015437038
762.5,1.940111785137738
765.0,1.9394497563074455
767.5,1.938788505838112
770.0,1.938128151225108
772.5,1.9374684623494856
775.0,1.9368096774877284
777.5,1.936151566527211
780.0,1.93549425192614
782.5,1.9348376166972574
785.0,1.9341817831933028
787.5,1.9335265213230266
790.0,1.9328719507385472
792.5,1.9322180753612799
795.0,1.9315647807184655
797.5,1.9309121918849994
