lambda_nm,neff
760.0,1.956483905976971
762.5,1.9559174347375028
765.0,1.9553520854240685
767.5,1.9547877471610726
770.0,1.9542245377053051
772.5,1.9536622260279233
775.0,1.9531010499200592
777.5,1.9525407783377222
780.0,1.9519815328388899
782.5,1.951423196517832
785.0,1.9508658908477488
787.5,1.9503093847537671
790.0,1.9497537976234838
792.5,1.9491991326707907
795.0,1.9486452748812368
797.5,1.9480923477921441
