lambda_nm,neff
1520,1.798964718927889
1525,1.7979522059161106
1530,1.7969398803637557
1535,1.7959278289015856
1540,1.7949159270878579
1545,1.7939042618262993
1550,1.7928928094636272
1555,1.791881611880905
1560,1.7908706001439032
1565,1.7898598502391962
1570,1.7888493153420566
1575,1.787839060276039
1580,1.786829026692628
1585,1.7858192349355992
1590,1.7848097379000578
1595,1.7838004447052107
