lambda_nm,neff
760.0,1.9477277847536705
762.5,1.9471069115485122
765.0,1.9464870210055405
767.5,1.9458680030214015
770.0,1.945249975271876
772.5,1.9446327070673843
775.0,1.944016436548494
777.5,1.9434009330198185
780.0,1.9427863185411598
782.5,1.9421724761028067
785.0,1.9415595276703126
787.5,1.9409472425396834
790.0,1.940335740282234
792.5,1.939725024460125
795.0,1.9391149802645258
797.5,1.9385057320560062
