lambda_nm,neff
760.0,1.9538988741370307
762.5,1.9533161565173898
765.0,1.952734517235619
767.5,1.9521538455999452
770.0,1.951574259362662
772.5,1.9509955275467545
775.0,1.950417888070016
777.5,1.949841109942345
780.0,1.9492653148703376
782.5,1.9486903859012605
785.0,1.94811644465474
787.5,1.9475432601143396
790.0,1.9469709517330867
792.5,1.9463995228148836
795.0,1.9458288583784806
797.5,1.9452590821949944
