lambda_nm,neff
760.0,1.9202863870402735
762.5,1.9195047440414506
765.0,1.9187237786944926
767.5,1.917943385623725
770.0,1.9171636813370638
772.5,1.9163844387319908
775.0,1.91560589591787
777.5,1.9148278258543183
780.0,1.9140503522132797
782.5,1.9132733585689796
785.0,1.9124969684401238
787.5,1.911720954947944
790.0,1.9109454377466832
792.5,1.9101704222136733
795.0,1.9093957956516787
797.5,1.9086216855382339
